iter	Passed	Remaining
1667	48665	534850
1668	48693	534807
1669	48722	534783
1670	48749	534728
1671	48781	534723
1672	48814	534739
1673	48845	534727
1674	48874	534696
1675	48901	534648
1676	48929	534610
1677	48959	534588
1678	48988	534550
1679	49026	534616
1680	49054	534578
1681	49085	534573
1682	49112	534521
1683	49139	534468
1684	49169	534440
1685	49196	534388
1686	49224	534353
1687	49258	534374
1688	49287	534339
1689	49320	534351
1690	49349	534322
1691	49378	534287
1692	49405	534238
1693	49433	534197
1694	49463	534171
1695	49496	534193
1696	49529	534196
1697	49558	534171
1698	49598	534251
1699	49623	534187
1700	49651	534138
1701	49679	534093
1702	49719	534188
1703	49746	534130
1704	49773	534075
1705	49801	534036
1706	49830	534002
1707	49858	533963
1708	49885	533908
1709	49924	533988
1710	49953	533951
1711	49980	533905
1712	50012	533899
1713	50041	533875
1714	50070	533845
1715	50103	533854
1716	50133	533829
1717	50167	533851
1718	50196	533826
1719	50226	533797
1720	50251	533729
1721	50278	533673
1722	50308	533653
1723	50336	533612
1724	50368	533609
1725	50396	533573
1726	50428	533571
1727	50459	533560
1728	50488	533535
1729	50518	533505
1730	50545	533456
1731	50575	533439
1732	50608	533446
1733	50653	533589
1734	50688	533619
1735	50721	533626
1736	50758	533684
1737	50794	533726
1738	50840	533867
1739	50877	533917
1740	50909	533923
1741	50938	533893
1742	50968	533869
1743	51000	533865
1744	51033	533872
1745	51066	533886
1746	51093	533838
1747	51123	533811
1748	51153	533793
1749	51181	533745
1750	51210	533722
1751	51238	533674
1752	51269	533666
1753	51318	533843
1754	51361	533951
1755	51391	533934
1756	51423	533931
1757	51456	533943
1758	51484	533895
1759	51518	533917
1760	51560	534024
1761	51591	534009
1762	51622	534002
1763	51651	533961
1764	51707	534213
1765	51746	534282
1766	51785	534358
1767	51820	534382
1768	51861	534479
1769	51902	534568
1770	51937	534600
1771	51972	534619
1772	52005	534632
1773	52038	534639
1774	52069	534627
1775	52102	534634
1776	52136	534653
1777	52169	534660
1778	52197	534623
1779	52226	534588
1780	52254	534542
1781	52286	534546
1782	52320	534564
1783	52350	534541
1784	52378	534499
1785	52411	534506
1786	52443	534505
1787	52472	534465
1788	52501	534434
1789	52539	534498
1790	52568	534462
1791	52601	534470
1792	52632	534455
1793	52661	534426
1794	52691	534400
1795	52720	534369
1796	52751	534356
1797	52783	534350
1798	52811	534306
1799	52839	534269
1800	52868	534235
1801	52896	534192
1802	52925	534156
1803	52959	534176
1804	52990	534159
1805	53022	534162
1806	53053	534149
1807	53081	534099
1808	53107	534036
1809	53135	533993
1810	53170	534023
1811	53200	533997
1812	53229	533970
1813	53256	533914
1814	53284	533868
1815	53311	533821
1816	53341	533792
1817	53378	533844
1818	53410	533843
1819	53442	533837
1820	53470	533797
1821	53503	533805
1822	53530	533749
1823	53559	533716
1824	53588	533683
1825	53616	533641
1826	53652	533672
1827	53683	533666
1828	53712	533626
1829	53742	533609
1830	53770	533561
1831	53800	533538
1832	53827	533485
1833	53859	533486
1834	53887	533439
1835	53916	533408
1836	53946	533382
1837	53973	533333
1838	54000	533281
1839	54029	533249
1840	54059	533224
1841	54096	533269
1842	54124	533226
1843	54153	533195
1844	54180	533140
1845	54205	533066
1846	54233	533024
1847	54263	533002
1848	54293	532976
1849	54322	532943
1850	54350	532901
1851	54379	532869
1852	54406	532824
1853	54432	532757
1854	54461	532720
1855	54488	532670
1856	54518	532645
1857	54554	532684
1858	54584	532662
1859	54615	532645
1860	54643	532607
1861	54671	532560
1862	54699	532522
1863	54727	532481
1864	54759	532474
1865	54791	532474
1866	54818	532418
1867	54848	532393
1868	54877	532362
1869	54905	532314
1870	54932	532268
1871	54968	532296
1872	54997	532265
1873	55025	532230
1874	55053	532187
1875	55082	532146
1876	55110	532103
1877	55139	532075
1878	55176	532118
1879	55205	532089
1880	55234	532051
1881	55262	532009
1882	55289	531959
1883	55320	531946
1884	55348	531907
1885	55379	531887
1886	55410	531876
1887	55437	531828
1888	55466	531790
1889	55494	531752
1890	55524	531722
1891	55554	531697
1892	55588	531718
1893	55618	531698
1894	55653	531719
1895	55682	531688
1896	55712	531657
1897	55742	531640
1898	55788	531765
1899	55818	531740
1900	55849	531734
1901	55877	531689
1902	55905	531646
1903	55937	531640
1904	55965	531595
1905	56086	532436
1906	56192	533134
1907	56223	533123
1908	56259	533156
1909	56298	533218
1910	56345	533354
1911	56388	533450
1912	56421	533452
1913	56458	533492
1914	56493	533515
1915	56521	533469
1916	56551	533446
1917	56580	533411
1918	56608	533373
1919	56640	533360
1920	56672	533361
1921	56705	533365
1922	56736	533348
1923	56764	533307
1924	56795	533287
1925	56827	533283
1926	56860	533286
1927	56894	533299
1928	56925	533283
1929	56953	533236
1930	56981	533192
1931	57008	533142
1932	57037	533110
1933	57070	533109
1934	57099	533077
1935	57127	533030
1936	57157	533004
1937	57185	532959
1938	57213	532924
1939	57242	532882
1940	57273	532869
1941	57308	532888
1942	57340	532882
1943	57368	532844
1944	57396	532799
1945	57423	532750
1946	57452	532708
1947	57482	532690
1948	57513	532667
1949	57548	532692
1950	57578	532664
1951	57607	532630
1952	57635	532585
1953	57663	532544
1954	57690	532490
1955	57719	532462
1956	57753	532468
1957	57785	532460
1958	57813	532421
1959	57841	532380
1960	57871	532352
1961	57900	532317
1962	57933	532320
1963	57965	532310
1964	57996	532297
1965	58027	532280
1966	58056	532245
1967	58084	532202
1968	58114	532178
1969	58119	531928
1970	58156	531968
1971	58206	532124
1972	58238	532114
1973	58268	532086
1974	58295	532037
1975	58325	532015
1976	58353	531969
1977	58384	531951
1978	58418	531966
1979	58447	531930
1980	58475	531888
1981	58505	531862
1982	58537	531860
1983	58574	531890
1984	58609	531914
1985	58643	531924
1986	58674	531910
1987	58705	531896
1988	58746	531966
1989	58776	531942
1990	58807	531927
1991	58842	531944
1992	58870	531898
1993	58900	531874
1994	58929	531840
1995	58956	531789
1996	58983	531737
1997	59013	531716
1998	59042	531679
1999	59069	531629
2000	59098	531593
2001	59124	531526
2002	59155	531516
2003	59184	531482
2004	59212	531432
2005	59248	531461
2006	59280	531454
2007	59310	531433
2008	59339	531398
2009	59367	531351
2010	59397	531326
2011	59425	531285
2012	59456	531270
2013	59460	531011
2014	59492	531000
2015	59522	530974
2016	59549	530924
2017	59575	530862
2018	59605	530838
2019	59636	530820
2020	59666	530794
2021	59696	530772
2022	59726	530745
2023	59778	530917
2024	59822	531016
2025	59866	531113
2026	59902	531141
2027	59937	531163
2028	59972	531180
2029	60005	531177
2030	60037	531175
2031	60075	531215
2032	60106	531198
2033	60136	531173
2034	60166	531151
2035	60197	531129
2036	60228	531112
2037	60257	531086
2038	60301	531183
2039	60333	531170
2040	60362	531137
2041	60392	531113
2042	60422	531086
2043	60451	531047
2044	60490	531107
2045	60553	531368
2046	60586	531370
2047	60618	531357
2048	60651	531361
2049	60682	531341
2050	60732	531493
2051	60764	531484
2052	60802	531521
2053	60832	531496
2054	60861	531468
2055	60893	531458
2056	60924	531438
2057	60952	531390
2058	60983	531373
2059	61009	531317
2060	61036	531264
2061	61063	531212
2062	61093	531188
2063	61127	531189
2064	61157	531162
2065	61187	531136
2066	61215	531100
2067	61246	531075
2068	61276	531052
2069	61308	531041
2070	61339	531026
2071	61372	531023
2072	61400	530984
2073	61429	530950
2074	61459	530922
2075	61488	530884
2076	61518	530857
2077	61551	530859
2078	61579	530814
2079	61607	530775
2080	61637	530742
2081	61665	530701
2082	61691	530645
2083	61723	530636
2084	61756	530630
2085	61785	530597
2086	61816	530579
2087	61844	530536
2088	61874	530512
2089	61905	530493
2090	61934	530452
2091	61964	530427
2092	61994	530404
2093	62023	530365
2094	62050	530313
2095	62079	530283
2096	62106	530228
2097	62132	530171
2098	62159	530121
2099	62187	530071
2100	62219	530064
2101	62251	530059
2102	62280	530023
2103	62308	529979
2104	62336	529931
2105	62364	529886
2106	62394	529862
2107	62427	529862
2108	62453	529803
2109	62482	529770
2110	62512	529741
2111	62540	529700
2112	62571	529679
2113	62599	529635
2114	62630	529616
2115	62677	529739
2116	62709	529726
2117	62745	529753
2118	62778	529754
2119	62814	529772
2120	62848	529779
2121	62913	530047
2122	62994	530450
2123	63035	530519
2124	63071	530545
2125	63112	530610
2126	63150	530649
2127	63186	530668
2128	63223	530702
2129	63260	530737
2130	63296	530759
2131	63331	530775
2132	63388	530972
2133	63409	530866
2134	63452	530948
2135	63491	531001
2136	63533	531068
2137	63582	531204
2138	63620	531243
2139	63662	531314
2140	63710	531434
2141	63748	531477
2142	63787	531524
2143	63824	531552
2144	63856	531541
2145	63887	531519
2146	63921	531527
2147	63955	531531
2148	63992	531563
2149	64027	531575
2150	64061	531580
2151	64097	531602
2152	64136	531650
2153	64173	531676
2154	64208	531691
2155	64264	531877
2156	64299	531891
2157	64334	531903
2158	64367	531904
2159	64404	531931
2160	64437	531931
2161	64470	531926
2162	64501	531906
2163	64534	531905
2164	64566	531893
2165	64595	531855
2166	64627	531843
2167	64671	531931
2168	64700	531892
2169	64732	531881
2170	64765	531879
2171	64797	531862
2172	64833	531881
2173	64867	531888
2174	64900	531888
2175	64930	531856
2176	64962	531842
2177	64994	531830
2178	65023	531799
2179	65056	531793
2180	65087	531773
2181	65136	531897
2182	65176	531954
2183	65219	532027
2184	65258	532077
2185	65293	532089
2186	65331	532118
2187	65364	532114
2188	65401	532146
2189	65444	532220
2190	65483	532266
2191	65523	532320
2192	65573	532454
2193	65615	532518
2194	65672	532711
2195	65725	532864
2196	65762	532894
2197	65795	532888
2198	65836	532951
2199	65868	532938
2200	65900	532926
2201	65931	532898
2202	65961	532870
2203	65989	532825
2204	66024	532838
2205	66061	532860
2206	66093	532850
2207	66124	532832
2208	66161	532857
2209	66191	532829
2210	66221	532800
2211	66253	532784
2212	66289	532803
2213	66320	532780
2214	66353	532773
2215	66386	532769
2216	66419	532766
2217	66451	532751
2218	66495	532833
2219	66552	533022
2220	66584	533005
2221	66618	533005
2222	66651	533003
2223	66687	533020
2224	66719	533004
2225	66754	533014
2226	66801	533119
2227	66849	533234
2228	66887	533266
2229	66917	533237
2230	66952	533245
2231	66988	533266
2232	67023	533272
2233	67053	533247
2234	67083	533216
2235	67112	533174
2236	67143	533159
2237	67183	533204
2238	67213	533171
2239	67247	533179
2240	67281	533177
2241	67313	533164
2242	67344	533143
2243	67377	533134
2244	67423	533229
2245	67462	533269
2246	67494	533257
2247	67524	533229
2248	67554	533199
2249	67590	533213
2250	67621	533190
2251	67655	533194
2252	67691	533210
2253	67720	533171
2254	67758	533205
2255	67797	533242
2256	67846	533364
2257	67898	533502
2258	67978	533867
2259	68023	533957
2260	68075	534099
2261	68122	534198
2262	68161	534241
2263	68203	534298
2264	68246	534375
2265	68288	534432
2266	68327	534471
2267	68377	534599
2268	68426	534716
2269	68467	534772
2270	68509	534829
2271	68548	534872
2272	68592	534951
2273	68634	535008
2274	68679	535093
2275	68718	535136
2276	68757	535171
2277	68801	535253
2278	68839	535284
2279	68878	535317
2280	68920	535377
2281	68965	535461
2282	69003	535493
2283	69036	535483
2284	69067	535460
2285	69098	535433
2286	69131	535428
2287	69163	535411
2288	69199	535429
2289	69234	535431
2290	69264	535404
2291	69293	535365
2292	69323	535330
2293	69353	535300
2294	69389	535313
2295	69425	535327
2296	69459	535322
2297	69488	535286
2298	69517	535241
2299	69548	535222
2300	69581	535209
2301	69684	535739
2302	69757	536038
2303	69789	536022
2304	69825	536033
2305	69861	536046
2306	69891	536016
2307	69930	536051
2308	69976	536144
2309	70033	536319
2310	70067	536317
2311	70105	536345
2312	70136	536315
2313	70172	536330
2314	70203	536305
2315	70237	536301
2316	70266	536266
2317	70298	536248
2318	70331	536234
2319	70364	536223
2320	70391	536171
2321	70421	536135
2322	70450	536098
2323	70480	536067
2324	70484	535836
2325	70517	535825
2326	70551	535822
2327	70582	535794
2328	70612	535760
2329	70642	535730
2330	70673	535706
2331	70704	535679
2332	70738	535677
2333	70770	535659
2334	70820	535777
2335	70858	535804
2336	70890	535790
2337	70919	535750
2338	70952	535739
2339	70989	535757
2340	71020	535729
2341	71049	535695
2342	71079	535661
2343	71108	535621
2344	71139	535593
2345	71182	535659
2346	71216	535657
2347	71246	535623
2348	71275	535586
2349	71303	535531
2350	71332	535497
2351	71364	535472
2352	71392	535430
2353	71425	535421
2354	71454	535379
2355	71482	535331
2356	71512	535296
2357	71544	535278
2358	71572	535234
2359	71601	535187
2360	71629	535142
2361	71665	535157
2362	71693	535110
2363	71722	535067
2364	71754	535048
2365	71781	534991
2366	71809	534948
2367	71839	534913
2368	71870	534887
2369	71878	534693
2370	71913	534695
2371	71942	534653
2372	71970	534610
2373	72000	534577
2374	72029	534535
2375	72065	534543
2376	72102	534565
2377	72137	534570
2378	72174	534591
2379	72209	534592
2380	72246	534609
2381	72283	534627
2382	72321	534654
2383	72360	534690
2384	72397	534709
2385	72433	534717
2386	72468	534725
2387	72503	534725
2388	72540	534743
2389	72581	534794
2390	72622	534841
2391	72663	534887
2392	72700	534910
2393	72746	534997
2394	72790	535063
2395	72832	535115
2396	72872	535159
2397	72926	535301
2398	72970	535373
2399	73014	535441
2400	73056	535491
2401	73096	535532
2402	73138	535586
2403	73180	535642
2404	73232	535771
2405	73274	535820
2406	73313	535857
2407	73349	535867
2408	73389	535901
2409	73424	535909
2410	73463	535941
2411	73512	536040
2412	73555	536101
2413	73596	536147
2414	73635	536182
2415	73676	536231
2416	73716	536263
2417	73756	536308
2418	73778	536215
2419	73814	536221
2420	73850	536230
2421	73883	536220
2422	73917	536217
2423	73950	536201
2424	73981	536175
2425	74026	536249
2426	74069	536311
2427	74099	536278
2428	74132	536259
2429	74166	536254
2430	74201	536259
2431	74240	536287
2432	74276	536296
2433	74316	536333
2434	74354	536361
2435	74387	536346
2436	74421	536338
2437	74457	536348
2438	74506	536452
2439	74540	536443
2440	74573	536433
2441	74601	536385
2442	74633	536363
2443	74664	536341
2444	74717	536465
2445	74772	536610
2446	74801	536573
2447	74831	536539
2448	74864	536520
2449	74893	536480
2450	74935	536530
2451	74971	536542
2452	75007	536549
2453	75041	536543
2454	75072	536518
2455	75110	536538
2456	75148	536562
2457	75184	536569
2458	75238	536706
2459	75271	536693
2460	75304	536677
2461	75335	536648
2462	75369	536643
2463	75402	536629
2464	75433	536601
2465	75468	536605
2466	75506	536623
2467	75541	536623
2468	75574	536613
2469	75606	536593
2470	75640	536586
2471	75673	536573
2472	75707	536561
2473	75735	536518
2474	75765	536478
2475	75797	536462
2476	75832	536462
2477	75865	536443
2478	75897	536429
2479	75962	536640
2480	76010	536732
2481	76058	536822
2482	76097	536848
2483	76130	536835
2484	76166	536841
2485	76198	536822
2486	76230	536800
2487	76272	536850
2488	76312	536886
2489	76349	536902
2490	76385	536905
2491	76416	536879
2492	76452	536882
2493	76491	536913
2494	76525	536903
2495	76558	536890
2496	76591	536878
2497	76623	536857
2498	76656	536839
2499	76687	536809
2500	76721	536805
2501	76759	536826
2502	76790	536797
2503	76819	536756
2504	76862	536808
2505	76893	536780
2506	76927	536774
2507	76962	536773
2508	76993	536747
2509	77024	536719
2510	77056	536695
2511	77086	536662
2512	77118	536637
2513	77166	536728
2514	77207	536771
2515	77241	536763
2516	77274	536743
2517	77303	536705
2518	77333	536666
2519	77366	536653
2520	77400	536648
2521	77429	536605
2522	77460	536572
2523	77489	536534
2524	77520	536503
2525	77550	536468
2526	77580	536435
2527	77621	536474
2528	77653	536448
2529	77684	536422
2530	77720	536424
2531	77751	536399
2532	77782	536372
2533	77822	536401
2534	77851	536359
2535	77879	536315
2536	77911	536293
2537	77940	536246
2538	77970	536209
2539	78004	536204
2540	78041	536213
2541	78074	536202
2542	78103	536159
2543	78133	536123
2544	78163	536089
2545	78194	536059
2546	78224	536026
2547	78262	536040
2548	78292	536004
2549	78324	535983
2550	78355	535958
2551	78383	535905
2552	78414	535875
2553	78462	535968
2554	78513	536072
2555	78552	536096
2556	78580	536051
2557	78610	536016
2558	78642	535989
2559	78677	535989
2560	78712	535989
2561	78743	535961
2562	78786	536012
2563	78816	535974
2564	78844	535926
2565	78874	535889
2566	78904	535854
2567	78940	535859
2568	78973	535847
2569	79006	535831
2570	79041	535827
2571	79073	535805
2572	79108	535804
2573	79156	535889
2574	79185	535847
2575	79218	535829
2576	79249	535801
2577	79279	535766
2578	79311	535745
2579	79342	535717
2580	79385	535765
2581	79418	535752
2582	79450	535732
2583	79487	535737
2584	79491	535526
2585	79522	535501
2586	79553	535470
2587	79585	535448
2588	79619	535439
2589	79651	535416
2590	79684	535404
2591	79713	535357
2592	79739	535299
2593	79767	535250
2594	79802	535244
2595	79835	535228
2596	79865	535196
2597	79895	535156
2598	79935	535188
2599	79968	535174
2600	80003	535171
2601	80038	535165
2602	80067	535126
2603	80096	535086
2604	80126	535044
2605	80152	534987
2606	80182	534947
2607	80211	534910
2608	80245	534895
2609	80276	534866
2610	80309	534850
2611	80345	534856
2612	80388	534906
2613	80422	534900
2614	80460	534913
2615	80496	534922
2616	80533	534933
2617	80568	534925
2618	80599	534898
2619	80634	534898
2620	80668	534886
2621	80707	534908
2622	80740	534893
2623	80775	534892
2624	80816	534930
2625	80851	534927
2626	80888	534938
2627	80926	534953
2628	80961	534946
2629	80978	534827
2630	81011	534812
2631	81043	534791
2632	81079	534794
2633	81128	534879
2634	81162	534869
2635	81197	534868
2636	81233	534870
2637	81268	534868
2638	81313	534934
2639	81361	535012
2640	81399	535027
2641	81440	535068
2642	81488	535149
2643	81550	535323
2644	81607	535460
2645	81648	535495
2646	81685	535507
2647	81717	535484
2648	81752	535479
2649	81789	535488
2650	81833	535541
2651	81880	535617
2652	81913	535603
2653	81947	535589
2654	81978	535560
2655	82008	535528
2656	82041	535506
2657	82095	535630
2658	82142	535705
2659	82173	535672
2660	82202	535627
2661	82235	535609
2662	82266	535584
2663	82303	535592
2664	82335	535564
2665	82364	535523
2666	82393	535480
2667	82422	535437
2668	82453	535403
2669	82486	535392
2670	82517	535357
2671	82549	535336
2672	82578	535295
2673	82610	535267
2674	82654	535325
2675	82690	535322
2676	82723	535306
2677	82758	535301
2678	82787	535260
2679	82816	535214
2680	82846	535177
2681	82877	535148
2682	82906	535107
2683	83035	535710
2684	83076	535743
2685	83116	535771
2686	83159	535816
2687	83209	535908
2688	83249	535937
2689	83281	535911
2690	83310	535871
2691	83344	535853
2692	83378	535842
2693	83408	535807
2694	83442	535795
2695	83472	535760
2696	83502	535721
2697	83533	535689
2698	83567	535681
2699	83602	535675
2700	83631	535632
2701	83673	535668
2702	83703	535636
2703	83732	535592
2704	83762	535550
2705	83794	535530
2706	83828	535515
2707	83856	535466
2708	83888	535441
2709	83916	535392
2710	83945	535347
2711	83974	535305
2712	84018	535355
2713	84062	535409
2714	84101	535432
2715	84139	535441
2716	84173	535430
2717	84213	535457
2718	84255	535499
2719	84287	535470
2720	84325	535485
2721	84370	535542
2722	84405	535538
2723	84440	535535
2724	84471	535501
2725	84501	535465
2726	84536	535461
2727	84568	535432
2728	84600	535409
2729	84632	535384
2730	84677	535443
2731	84723	535505
2732	84752	535462
2733	84783	535431
2734	84814	535400
2735	84846	535376
2736	84881	535373
2737	84910	535329
2738	84944	535313
2739	84972	535265
2740	85001	535220
2741	85029	535173
2742	85061	535143
2743	85092	535116
2744	85123	535083
2745	85155	535058
2746	85189	535044
2747	85221	535019
2748	85253	534996
2749	85281	534949
2750	85325	534995
2751	85355	534962
2752	85389	534947
2753	85423	534934
2754	85456	534918
2755	85486	534878
2756	85516	534845
2757	85583	535038
2758	85622	535052
2759	85653	535023
2760	85686	535006
2761	85716	534970
2762	85747	534937
2763	85781	534922
2764	85831	535012
2765	85859	534964
2766	85892	534943
2767	85928	534942
2768	85970	534976
2769	86016	535039
2770	86052	535043
2771	86088	535043
2772	86123	535035
2773	86156	535013
2774	86188	534987
2775	86220	534966
2776	86266	535027
2777	86298	535003
2778	86331	534981
2779	86363	534954
2780	86395	534928
2781	86427	534905
2782	86459	534883
2783	86489	534842
2784	86517	534794
2785	86546	534752
2786	86574	534700
2787	86604	534660
2788	86638	534645
2789	86665	534594
2790	86696	534562
2791	86724	534511
2792	86753	534466
2793	86788	534459
2794	86821	534438
2795	86854	534421
2796	86889	534417
2797	86923	534403
2798	86960	534404
2799	86991	534379
2800	87025	534365
2801	87058	534342
2802	87092	534329
2803	87124	534307
2804	87154	534268
2805	87187	534246
2806	87216	534205
2807	87245	534161
2808	87274	534119
2809	87324	534200
2810	87353	534160
2811	87383	534119
2812	87414	534088
2813	87443	534045
2814	87470	533986
2815	87506	533990
2816	87552	534045
2817	87589	534050
2818	87623	534039
2819	87654	534008
2820	87687	533986
2821	87722	533983
2822	87765	534026
2823	87799	534007
2824	87830	533975
2825	87857	533924
2826	87872	533794
2827	87899	533736
2828	87931	533710
2829	87960	533669
2830	88003	533712
2831	88038	533700
2832	88067	533659
2833	88096	533613
2834	88126	533576
2835	88158	533548
2836	88196	533562
2837	88224	533512
2838	88254	533474
2839	88281	533420
2840	88310	533373
2841	88343	533356
2842	88386	533395
2843	88428	533430
2844	88459	533397
2845	88489	533363
2846	88522	533340
2847	88554	533318
2848	88586	533288
2849	88616	533255
2850	88649	533233
2851	88684	533224
2852	88715	533195
2853	88743	533144
2854	88770	533091
2855	88801	533057
2856	88871	533259
2857	88904	533238
2858	88932	533187
2859	88960	533140
2860	88988	533091
2861	89025	533095
2862	89059	533081
2863	89086	533026
2864	89091	532837
2865	89126	532827
2866	89153	532774
2867	89181	532726
2868	89211	532689
2869	89241	532647
2870	89272	532619
2871	89302	532583
2872	89331	532536
2873	89360	532493
2874	89392	532467
2875	89419	532413
2876	89447	532363
2877	89482	532352
2878	89511	532313
2879	89539	532260
2880	89568	532220
2881	89599	532186
2882	89629	532147
2883	89658	532105
2884	89688	532071
2885	89718	532033
2886	89747	531985
2887	89775	531937
2888	89807	531910
2889	89835	531864
2890	89868	531842
2891	89898	531805
2892	89927	531761
2893	89966	531780
2894	90006	531798
2895	90042	531795
2896	90073	531767
2897	90118	531820
2898	90150	531790
2899	90182	531768
2900	90215	531744
2901	90246	531712
2902	90274	531663
2903	90305	531632
2904	90335	531595
2905	90363	531543
2906	90389	531486
2907	90419	531449
2908	90450	531416
2909	90478	531368
2910	90508	531330
2911	90535	531275
2912	90564	531231
2913	90591	531173
2914	90620	531133
2915	90654	531121
2916	90686	531095
2917	90716	531053
2918	90742	530994
2919	90769	530936
2920	90771	530740
2921	90798	530685
2922	90826	530634
2923	90855	530591
2924	90888	530570
2925	90919	530538
2926	90932	530404
2927	90962	530368
2928	90992	530330
2929	91021	530282
2930	91057	530283
2931	91086	530242
2932	91131	530289
2933	91163	530262
2934	91190	530210
2935	91219	530168
2936	91246	530114
2937	91276	530074
2938	91310	530059
2939	91342	530036
2940	91383	530062
2941	91411	530014
2942	91443	529988
2943	91473	529948
2944	91502	529908
2945	91536	529890
2946	91594	530014
2947	91627	529995
2948	91663	529994
2949	91691	529947
2950	91722	529915
2951	91758	529913
2952	91787	529867
2953	91816	529826
2954	91844	529775
2955	91873	529733
2956	91888	529611
2957	91918	529575
2958	91950	529545
2959	91982	529523
2960	92017	529510
2961	92045	529465
2962	92110	529629
2963	92155	529676
2964	92264	530092
2965	92298	530076
2966	92335	530079
2967	92375	530101
2968	92435	530235
2969	92477	530264
2970	92514	530270
2971	92556	530298
2972	92598	530330
2973	92645	530391
2974	92694	530461
2975	92715	530375
2976	92756	530396
2977	92796	530417
2978	92834	530426
2979	92898	530579
2980	92935	530580
2981	92968	530561
2982	92997	530521
2983	93032	530507
2984	93069	530509
2985	93105	530507
2986	93137	530479
2987	93167	530441
2988	93196	530401
2989	93230	530385
2990	93260	530345
2991	93291	530317
2992	93330	530326
2993	93364	530312
2994	93398	530300
2995	93428	530260
2996	93461	530240
2997	93495	530223
2998	93528	530202
2999	93557	530161
3000	93586	530116
3001	93617	530082
3002	93645	530033
3003	93677	530005
3004	93709	529978
3005	93742	529962
3006	93773	529928
3007	93803	529890
3008	93832	529846
3009	93861	529804
3010	93890	529760
3011	93933	529797
3012	93966	529773
3013	93996	529735
3014	94026	529700
3015	94058	529672
3016	94093	529662
3017	94131	529670
3018	94168	529668
3019	94202	529655
3020	94232	529617
3021	94263	529582
3022	94293	529547
3023	94324	529514
3024	94353	529472
3025	94389	529467
3026	94419	529428
3027	94460	529451
3028	94487	529397
3029	94516	529357
3030	94544	529306
3031	94573	529264
3032	94603	529226
3033	94633	529184
3034	94662	529143
3035	94691	529098
3036	94719	529048
3037	94750	529016
3038	94793	529055
3039	94821	529006
3040	94849	528957
3041	94878	528911
3042	94908	528872
3043	94934	528814
3044	94976	528842
3045	95008	528817
3046	95040	528789
3047	95070	528750
3048	95099	528705
3049	95127	528662
3050	95158	528624
3051	95185	528572
3052	95215	528532
3053	95265	528608
3054	95314	528676
3055	95343	528632
3056	95371	528584
3057	95403	528557
3058	95436	528533
3059	95471	528527
3060	95503	528498
3061	95542	528510
3062	95572	528471
3063	95603	528437
3064	95636	528419
3065	95675	528430
3066	95712	528433
3067	95753	528455
3068	95787	528441
3069	95819	528411
3070	95852	528391
3071	95890	528395
3072	95919	528352
3073	95948	528309
3074	95976	528262
3075	96005	528216
3076	96033	528168
3077	96059	528109
3078	96100	528130
3079	96131	528101
3080	96161	528061
3081	96189	528014
3082	96218	527966
3083	96246	527921
3084	96273	527866
3085	96300	527813
3086	96329	527769
3087	96363	527751
3088	96394	527720
3089	96423	527676
3090	96451	527630
3091	96479	527580
3092	96506	527525
3093	96537	527494
3094	96567	527452
3095	96602	527444
3096	96633	527409
3097	96660	527356
3098	96685	527294
3099	96712	527240
3100	96741	527195
3101	96770	527155
3102	96805	527144
3103	96835	527105
3104	96862	527051
3105	96893	527017
3106	96921	526967
3107	96951	526930
3108	96980	526890
3109	97055	527095
3110	97166	527495
3111	97200	527482
3112	97233	527458
3113	97268	527449
3114	97318	527516
3115	97352	527504
3116	97383	527473
3117	97416	527451
3118	97466	527517
3119	97497	527488
3120	97527	527449
3121	97556	527405
3122	97584	527356
3123	97612	527309
3124	97644	527278
3125	97678	527263
3126	97711	527243
3127	97745	527227
3128	97776	527193
3129	97817	527216
3130	97846	527173
3131	97877	527138
3132	97909	527109
3133	97942	527091
3134	97973	527056
3135	98003	527018
3136	98034	526987
3137	98040	526820
3138	98070	526778
3139	98101	526746
3140	98133	526720
3141	98168	526708
3142	98198	526671
3143	98226	526621
3144	98253	526571
3145	98282	526524
3146	98310	526479
3147	98345	526466
3148	98381	526461
3149	98442	526589
3150	98481	526599
3151	98511	526563
3152	98539	526512
3153	98569	526473
3154	98604	526462
3155	98635	526428
3156	98681	526478
3157	98714	526455
3158	98745	526425
3159	98777	526396
3160	98811	526380
3161	98845	526364
3162	98883	526369
3163	98916	526343
3164	98952	526339
3165	98986	526324
3166	99036	526393
3167	99068	526363
3168	99097	526319
3169	99127	526281
3170	99156	526240
3171	99186	526202
3172	99231	526240
3173	99265	526226
3174	99295	526185
3175	99324	526146
3176	99354	526108
3177	99385	526076
3178	99415	526038
3179	99444	525993
3180	99475	525960
3181	99529	526047
3182	99580	526122
3183	99616	526114
3184	99648	526087
3185	99680	526059
3186	99714	526044
3187	99750	526036
3188	99781	526003
3189	99811	525967
3190	99842	525932
3191	99872	525893
3192	99901	525853
3193	99933	525824
3194	99968	525811
3195	99997	525769
3196	100028	525736
3197	100056	525688
